CloneID	P1Sig	P1STB	P1Cov	P2Sig	P2STB	P2Cov	log P1Sig	log P2Sig	Klasse	Rel exp	Punten
518737	257	31	100	326.60786965607485	31	100	5.54907608489522	5.78876027594746	a	-0.2708477418524313	0
518969	1075	100	82	560.8417963791185	46	82	6.980075940561763	6.329438862863133	a	0.9167615661677972	0
518754	1779	153	120	950.131984454036	70	120	7.483806687665835	6.856600905948817	a	0.872371448501702	0
521100	1176	107	88	1175.568392802505	85	88	7.069874128458572	7.069507048169807	a	0.00036714767097989487	0
520285	1117	116	78	1041.4062375902454	92	78	7.018401799069201	6.94832723033084	a	0.0725881598180882	0
520320	231	26	92	204.54230220885498	21	92	5.442417710521793	5.320774810857962	a	0.12935073823569998	0
520173	1099	92	78	909.4434619716293	68	78	7.002155954403621	6.812832832168453	a	0.20843136044699406	0
520009	1217	106	92	1600.0486543757204	109	92	7.104144092987527	7.377789316750354	a	-0.3147482780408548	0
519583	1171	106	119	812.6707598513109	63	119	7.065613363597717	6.700326058092963	a	0.44092793521234874	0
518930	710	71	123	848.9605231464303	66	123	6.565264970035361	6.744012687169537	a	-0.19571904668511309	0
518837	123	21	100	141.8599837900123	20	100	4.812184355372417	4.954840541506433	a	-0.15333320154481545	0
518695	3770	335	109	4078.7494564120598	277	109	8.234830280442056	8.313545714634351	a	-0.0818964075363553	0
518951	1228	114	90	1110.686694790019	82	90	7.113142108707088	7.012733746980066	a	0.10562231974171588	0
518750	4259	374	108	5005.787955132838	342	108	8.356789669923213	8.518350112950928	a	-0.1753434973310255	0
521097	869	84	85	804.9729312735583	62	85	6.767343125265392	6.690808651106073	a	0.07953940590914477	0
520244	422	45	100	385.9911186844521	35	100	6.045005314036012	5.955814360610627	a	0.09328940375176131	0
520300	1254	115	81	863.2564905051137	66	81	7.134093721192866	6.76071185492717	a	0.45263894774338986	0
520150	358	40	100	305.71376351646063	29	100	5.8805329864007	5.722649250835398	a	0.1710300376473699	0
519991	503	54	97	456.37126568104736	41	97	6.220590170099739	6.123306657375459	a	0.10217280934497075	0
519576	444	48	100	491.561339179345	43	100	6.095824562432225	6.19758673175833	a	-0.10712013328681302	0
519404	1182	113	91	936.9357068921744	72	91	7.074963197966044	6.842614663974077	a	0.26155934852852014	0
518913	493	51	100	696.1036413882	54	100	6.20050917404269	6.545498559288937	a	-0.4119749318219068	0
518813	893	88	87	972.125780390472	73	87	6.794586580876499	6.879485199782405	a	-0.08860669696581414	0
518690	665	66	121	707.1005393564179	55	121	6.499787040655854	6.5611728613823805	a	-0.06330908173897432	0
518947	5610	489	78	6082.384266221381	394	78	8.632305998516742	8.71315204713944	a	-0.08420396902341909	0
518706	533	53	86	513.555135115781	42	86	6.278521424165844	6.241357394813658	a	0.03786324691278797	0
521078	3247	283	83	2860.293161533504	193	83	8.085486772102845	7.958679402593413	a	0.13519832290867995	0
520373	963	92	111	878.6521476606189	68	111	6.870053411798126	6.778389082911036	a	0.09599686584042888	0
520117	2232	194	109	1261.3441969546056	90	109	7.710653323501202	7.139933254274132	a	0.7695407846557265	0
519986	7122	608	75	7489.987206153286	490	75	8.870943863837724	8.921322368386079	a	-0.05166908258260117	0
519562	1034	96	129	824.7673476163507	64	129	6.9411900550683745	6.7151013436751175	a	0.25368687665479217	0
519143	1432	126	78	1714.4163932451877	116	78	7.266827347520591	7.446828006202538	a	-0.19721815170753332	0
518907	449	47	114	406.8852248240663	37	114	6.1070228877422545	6.008531142783031	a	0.10350529487558502	0
518812	8609	740	80	5081.666551113542	338	80	9.060563446657955	8.533394548015027	a	0.6941292612191401	0
518672	1027	95	122	1364.715037855855	97	122	6.934397209928558	7.2187009223493686	a	-0.3288364536084274	0
518923	609	63	83	677.4089148422294	53	83	6.411818267709897	6.518275100678281	a	-0.11232990942894805	0
519416	217	28	97	218.8382695675384	24	97	5.37989735354046	5.388332961869254	a	-0.008471288329670035	0
1003050	343	41	98	368.3960819353033	36	98	5.8377304471659395	5.909158668969828	a	-0.07404105520496596	0
1003011	1500	145	132	1506.5750216458673	115	132	7.313220387090301	7.3175941559669315	a	-0.0043833477639114715	0
961429	187	26	98	255.12803286265782	28	98	5.231108616854587	5.541765508811071	a	-0.3643210313511114	0
961142	6648	578	101	6940.142307742385	481	101	8.802071336535285	8.845077558729	a	-0.04394439045463083	0
963385	379	44	100	424.48026157321516	39	100	5.937536205082426	6.050865506609592	a	-0.12000069016679471	0
961856	3087	269	109	3422.2346477094443	234	109	8.034955024502159	8.138049022443044	a	-0.10859560988320194	0
960834	487	53	100	445.3743677128294	39	100	6.18826412308259	6.0989152042513	a	0.09346211929737769	0
960715	460	50	100	417.88212279228435	38	100	6.131226489483141	6.035199389865193	a	0.10078889454826245	0
960585	708	73	98	654.3154291089716	54	98	6.56244409369372	6.483589542690391	a	0.0820469279841598	0
961184	166	24	97	183.64819606924075	21	97	5.111987788356544	5.213021949561516	a	-0.10631443415205277	0
961030	229	30	100	246.3305144880834	27	100	5.43372200355424	5.506674188999801	a	-0.07567910256804966	0
960202	7909	686	113	9049.3473380466	615	113	8.975756630519417	9.110447916750473	a	-0.1441835046208877	0
1003049	409	46	100	331.0066288433621	32	100	6.013715156042802	5.802138401893637	a	0.2356248013194493	0
1003004	193	26	96	205.64199200567677	23	96	5.262690188904886	5.326136753999347	a	-0.06550254925221122	0
961427	134	22	100	167.15284911691373	21	100	4.897839799950911	5.118908657991037	a	-0.2474093217680129	0
961102	132	20	90	171.55160830420095	20	90	4.882801922586371	5.1448841443942985	a	-0.2996333962439466	0
963362	1231	117	88	1376.8116256208948	103	88	7.115582126184454	7.227525688804805	a	-0.1184497364913848	0
963217	1271	116	127	1795.7934382100009	122	127	7.147559271189454	7.493202230115227	a	-0.41289806310778987	0
960785	5147	450	76	5979.013425320131	413	76	8.546169299652755	8.696010854290682	a	-0.16165017006414062	0
961374	1889	166	121	2115.803169085145	143	121	7.543802867501509	7.657189768370413	a	-0.12006520332723403	0
961178	8986	772	109	9548.606505803697	626	109	9.103423089630105	9.164150507205406	a	-0.06260922610768938	0
960300	218	29	100	239.73237570715258	26	100	5.384495062789089	5.47952319993385	a	-0.0996897968218009	0
960201	214	27	93	175.95036749148815	20	93	5.365976015021851	5.170201952378588	a	0.2162520775090313	0
1003047	1105	108	77	532.2498616617517	46	77	7.007600613951853	6.277113043861393	a	1.0760926016026566	0
961560	274	34	98	276.022139002272	28	98	5.6131281063880705	5.620481076276545	a	-0.00738006935135771	0
961409	833	82	80	929.2378783144218	72	80	6.725033642166843	6.8343647645019345	a	-0.11553166664396364	0
961095	377	43	95	332.1063186401839	32	95	5.932245187448011	5.805455154519631	a	0.13517864262153823	0
961900	1484	138	87	1316.3286867956956	98	87	7.302496423727326	7.182601842702734	a	0.12737799828131235	0
963216	1105	113	124	1448.2914624143118	112	124	7.007600613951853	7.278139838888042	a	-0.3106710067097844	0
960757	269	33	100	255.12803286265782	27	100	5.594711379601839	5.541765508811071	a	0.05437257122117134	0
960640	1353	125	118	1288.8364418751507	96	118	7.210079628170788	7.161495107281719	a	0.04978409675590534	0
961272	756	78	76	914.9419109557383	73	76	6.628041376179533	6.818860577965969	a	-0.2102406229573257	0
960434	307	37	98	280.42089818955924	29	98	5.726847747587197	5.636291682303187	a	0.09478288523444411	0
961023	1991	186	93	1728.712360603871	125	93	7.596392304064196	7.455132110133913	a	0.15172428066894073	0
960178	149	23	94	173.75098789784454	22	94	5.003946305945459	5.1576231701717274	a	-0.1661140127372116	0
1003046	782	77	78	667.5117066708332	55	78	6.661854740545311	6.50355692820426	a	0.17151503439567972	0
961538	445	48	97	438.7762289318986	38	97	6.09807428216624	6.083989554034624	a	0.014184385246328812	0
961400	2081	186	93	1585.7526870170368	114	93	7.640603826393634	7.368814454989655	a	0.3123105620678934	0
961070	1993	185	128	1207.4593969103373	86	128	7.597396320212795	7.096273759214237	a	0.6505731000973731	0
963321	1924	172	88	2370.931201947803	167	88	7.562161631225652	7.771038069173649	a	-0.2322927245050952	0
961788	454	49	95	381.5923594971649	34	95	6.118097198041348	5.944352917091621	a	0.1897512848481786	0
960754	2474	220	88	2119.10223847561	151	88	7.813591552952433	7.658747805559128	a	0.16747552575834557	0
960630	125	20	90	138.5609143995469	18	90	4.8283137373023015	4.931310044096239	a	-0.10848731519637522	0
961256	259	33	97	347.5019757956891	34	97	5.556828061699537	5.850770350731673	a	-0.3417064702536259	0
960427	3744	330	106	4420.75298322364	289	106	8.227909837597483	8.394065318757828	a	-0.18075667286956176	0
961002	985	96	89	826.9667272099942	66	89	6.892641641172089	6.717764461094601	a	0.19109991682878902	0
960117	352	41	91	279.32120839273745	27	91	5.863631175598097	5.632362404163298	a	0.2601978991336493	0
1003044	508	55	95	431.07840035414597	39	95	6.230481447578482	6.066289976935224	a	0.17843993014416926	0
961535	761	76	95	883.0509068479062	70	95	6.634633357861686	6.783382851091523	a	-0.16038226918253118	0
961390	333	40	100	350.8010451861545	34	100	5.808142489980444	5.860219239929606	a	-0.053456592150614046	0
962963	395	46	98	431.07840035414597	40	98	5.978885764901122	6.066289976935224	a	-0.09133772241555937	0
963308	1771	170	94	2196.0805242531364	159	94	7.479299637782834	7.694429470560577	a	-0.24002288213051193	0
961705	148	23	100	199.04385322474596	24	100	4.997212273764115	5.293525168410587	a	-0.3448909001672025	0
960748	231	31	100	241.9317553007962	26	100	5.442417710521793	5.4886556834971225	a	-0.04732361602076285	0
960606	6121	572	109	13026.925333151054	901	109	8.71948076085107	9.474773673981671	a	-1.128234819988736	0
961229	1507	148	90	1771.6002626799213	134	90	7.317876198626496	7.4796385203217355	a	-0.1755807980623234	0
961136	10871	1007	105	11740.288270869547	825	105	9.293853972204001	9.370781647669176	a	-0.07996396567652897	0
960289	429	48	100	422.2808819795715	38	100	6.061456918928017	6.045670689732488	a	0.01591148997541758	0
960106	692	71	116	1033.708409012493	83	116	6.539585955617669	6.940908012408811	a	-0.49379827891978745	0
1003028	144	22	100	172.65129810102275	21	100	4.969813299576001	5.151273942493069	a	-0.19896734792376902	0
961503	3616	342	110	3802.7273174097877	259	110	8.193123721512068	8.243473803387998	a	-0.0516391917615564	0
961376	550	57	97	549.8448984109004	47	97	6.309918278226516	6.309636235566953	a	0.0002820824373341857	0
961991	2723	249	107	3270.477455748036	219	107	7.909489492673759	8.092691264164861	a	-0.20105672263974883	0
961888	1046	101	85	986.4217477491554	76	85	6.952728644624869	6.894083999203557	a	0.060398356369161466	0
961694	485	54	95	437.6765391350768	39	95	6.184148890937483	6.081480142429199	a	0.108124280452506	0
960741	4470	389	79	4792.448134549409	324	79	8.405143687607614	8.474796652649326	a	-0.07213604799763051	0
960604	1059	106	127	807.1723108672019	65	127	6.9650803456014065	6.693537165759277	a	0.3119875220474819	0
960487	2375	211	87	1266.8426459387147	92	87	7.772752716468742	7.1442829784005975	a	0.8747395405529268	0
961110	1662	158	120	2334.6414386526835	162	120	7.415776975415394	7.755613598848018	a	-0.4047180737982452	0
960281	1086	99	82	999.618025311017	73	82	6.990256500493881	6.90737323132224	a	0.08641498302524742	0
960105	3263	277	107	3476.119447753713	218	107	8.09040229659332	8.153671849360379	a	-0.06531395885801805	0
1003019	10811	950	79	14078.228778912695	938	79	9.288319413292772	9.55238482484671	a	-0.30221337331539133	0
961494	275	35	100	379.39297990352134	37	100	5.616771097666572	5.938572554176121	a	-0.37961083601280476	0
961363	616	63	100	742.2906128547156	59	100	6.423246963533519	6.609740828017291	a	-0.20501722866025274	0
961990	1465	144	132	1835.3822708955856	144	132	7.289610521451167	7.515008060806596	a	-0.25282066272736214	0
961887	1514	144	94	1414.2010787128359	106	94	7.322510433997394	7.254320041942326	a	0.07056911693066881	0
961617	1527	148	119	1126.0823519455241	92	119	7.3310603052186325	7.0264999427442145	a	0.35602871083257237	0
960722	628	65	100	674.1098454517639	55	100	6.4425401664681985	6.513393073080972	a	-0.07342332078306368	0
960600	1230	119	119	881.9512170510843	74	119	7.114769448366463	6.782136745011275	a	0.3946349596439822	0
960466	336	41	97	327.70755945289665	33	97	5.817111159963204	5.792121623650165	a	0.025304392004101173	0
961035	519	58	100	522.3526534903555	49	100	6.251903883165888	6.258342941179403	a	-0.006459833314750307	0
960276	582	53	97	569.6393147536928	43	97	6.366470447731438	6.345003379404244	a	0.021699143521461295	0
960068	1157	100	110	1113.9857641804842	81	110	7.053585727193677	7.015699641393445	a	0.038612913380593916	0
1003018	3021	262	77	3433.2315456776623	231	77	8.013343181386672	8.141257238220138	a	-0.13645532793037485	0
961466	238	31	96	248.529894081727	25	96	5.472270673671475	5.515563136417047	a	-0.04424325244423111	0
961189	208	28	98	239.73237570715258	26	98	5.337538079701318	5.47952319993385	a	-0.15255949859207973	0
961975	1678	149	109	3106.6236760215875	209	109	7.425357887027151	8.041291780725302	a	-0.85138478904743	0
